title,description,content,url,published_date,source,source_url,query,language,platform,date,text,file_source,type,post_id,image_url,domain,country,retweets,likes,user_location,comments,user_display_name,user_name,user_avatar,sentiment,reply_count,quote_count,view_count,is_reply,is_retweet,is_quote,sentiment_label,sentiment_score
,,,https://trt.global/world/article/1dc6e2136e65,,News,,Tamim bin Hamad Al Thani,en,trt.global,2025-03-31,قبل يومين — ... al-Fitr greetings to Abbas. Erdogan also spoke over the phone with Qatar's Emir Sheikh Tamim bin Hamad Al-Thani and discussed bilateral ties and regional ...,social,link,1dc6e2136e65,,,qatar,0,0,trt.global,0,,trt.global,,neutral,,,,,,,positive,0.9948104619979858
,,,https://www.qatar-tribune.com/article/169982/front/amir-performs-eid-prayer,,News,,Tamim bin Hamad Al Thani,en,www.qatar-tribune.com,2025-03-31,قبل 13 ساعة — QNADohaHis Highness the Amir of the State of Qatar Sheikh Tamim bin Hamad Al Thani performed Eid Al Fitr prayer along with citizens at Lusail praying area ...,social,link,amir-performs-eid-prayer,,,us,0,0,www.qatar-tribune.com,0,,qatar-tribune.com,,neutral,,,,,,,positive,0.9561970829963684
,,,https://www.turkiyetoday.com/turkiye/erdogan-initiates-diplomatic-efforts-ahead-of-eid-al-fitr-with-emir-thani-mahmoud-abbas-138117/,,News,,Tamim bin Hamad Al Thani,en,www.turkiyetoday.com,2025-03-31,"قبل يومين — He held phone calls with Qatar's Emir, Sheikh Tamim bin Hamad Al Thani, and Palestinian President Mahmoud Abbas, during which he extended his Eid greetings to ...",social,link,,,,us,0,0,www.turkiyetoday.com,0,,turkiyetoday.com,,positive,,,,,,,positive,0.9644477367401123
,,,https://armenpress.am/en/article/1215844,,News,,Tamim bin Hamad Al Thani,en,armenpress.am,2025-03-31,"قبل 4 ساعات — ... bin Rashid Al Maktoum, President of the Arab Republic of Egypt Abdel Fattah ... Tamim bin Hamad Al Thani, Prime Minister of the Republic of Iraq ...",social,link,1215844,,,qatar,0,0,armenpress.am,0,,armenpress.am,,positive,,,,,,,positive,0.9356250166893005
,,,https://www.ynetnews.com/article/b10oetk3ke,,News,,Tamim bin Hamad Al Thani,en,www.ynetnews.com,2025-03-31,"20‏/03‏/2025 — ... Tamim bin Hamad Al Thani. Documents uncovered by ISGAP show that QFI sponsored teacher training sessions that included Middle East history courses, covering ...",social,link,b10oetk3ke,,,us,0,0,www.ynetnews.com,0,,ynetnews.com,,neutral,,,,,,,negative,0.9409157037734985
,,,https://humenglish.com/tag/qatar-sheikh-tamim-bin-hamad-al-thani/,,News,,Tamim bin Hamad Al Thani,ha,humenglish.com,2025-03-31,"قبل يومين — Qatar Sheikh Tamim bin Hamad Al Thani. Tag: Qatar Sheikh Tamim bin Hamad Al Thani. Pakistan. Web Desk; Today. Pakistan, Qatar pledge to ...",social,link,,,,us,0,0,humenglish.com,0,,humenglish.com,,neutral,,,,,,,negative,0.7740010619163513
,,,https://www.diwan.gov.qa/en/briefing-room/news/cables/2025/march/26/hh-the-amir-congratulates-president-of-belarus-on-taking-oath,,News,,Tamim bin Hamad Al Thani,en,www.diwan.gov.qa,2025-03-31,قبل 5 أيام — His Highness The Amir Sheikh Tamim bin Hamad Al Thani sent a cable of congratulations to HE President of the Republic of Belarus Alexander Lukashenko on the ...,social,link,hh-the-amir-congratulates-president-of-belarus-on-taking-oath,,,qatar,0,0,www.diwan.gov.qa,0,,diwan.gov.qa,,positive,,,,,,,positive,0.9978640675544739
,,,https://www.calcalistech.com/ctechnews/article/h5zwzuwro,,News,,Tamim bin Hamad Al Thani,en,www.calcalistech.com,2025-03-31,"قبل 8 أيام — Earlier last week, Qatar's Emir, Sheikh Tamim bin Hamad Al Thani, hosted the presidents of Rwanda and the Democratic Republic of Congo—two nations embroiled ...",social,link,h5zwzuwro,,,us,0,0,www.calcalistech.com,0,,calcalistech.com,,neutral,,,,,,,positive,0.9625548720359802
,,,https://en.armradio.am/2025/03/31/armenian-pm-sends-congratulatory-messages-on-the-occasion-of-the-islamic-holiday-of-eid-al-fitr/,,News,,Tamim bin Hamad Al Thani,en,en.armradio.am,2025-03-31,"قبل ساعتين — ... bin Zayed Al Nahyan, Vice President and Prime Minister of the United Arab ... Tamim bin Hamad Al Thani, Prime Minister of the Republic of Iraq Muhammad ...",social,link,,,,qatar,0,0,en.armradio.am,0,,en.armradio.am,,neutral,,,,,,,positive,0.9749937057495117
,,,https://www.aa.com.tr/en/turkiye/turkish-qatari-leaders-discuss-israel-s-attacks-in-gaza-lebanon-syria/3523354,,News,,Tamim bin Hamad Al Thani,en,www.aa.com.tr,2025-03-31,قبل يومين — ISTANBUL (AA) – Turkish President Recep Tayyip Erdogan and Qatar's Emir Sheikh Tamim bin Hamad Al-Thani spoke over the phone and discussed bilateral ties and ...,social,link,3523354,,,us,0,0,www.aa.com.tr,0,,aa.com.tr,,neutral,,,,,,,positive,0.9891974329948425
,,,https://www.jpost.com/middle-east/article-847920,,News,,Tamim bin Hamad Al Thani,en,www.jpost.com,2025-03-31,"قبل 4 أيام — fb-messenger. Emir of Qatar Sheikh Tamim bin Hamad Al Thani, February 26, 2025. ( Emir of Qatar Sheikh Tamim bin Hamad Al Thani, February 26, 2025. (photo ...",social,link,article-847920,,,us,0,0,www.jpost.com,0,,jpost.com,,positive,,,,,,,positive,0.8762735724449158
,,,https://africa.cgtn.com/m23-rebel-leaders-arrive-in-qatar-amid-continued-mediation-efforts-on-dr-congo-crisis/,,News,,Tamim bin Hamad Al Thani,en,africa.cgtn.com,2025-03-31,"قبل 3 أيام — Qatar's Emir Sheikh Tamim bin Hamad Al Thani(C) meeting with Rwandan President Paul Kagame (L) and DR Congo President Felix Tshisekedi in Doha on March 18, 2025 ...",social,link,,,,us,0,0,africa.cgtn.com,0,,africa.cgtn.com,,negative,,,,,,,positive,0.9724169373512268
,,,https://lovin.co/doha/en/latest/his-highness-sheikh-tamim-shares-eid-greetings-and-attends-prayers-in-lusail/?srsltid=AfmBOop9lGwVcXoupAawmNq_LoRvw-eD4x_-TfK0RqLclchwCvU49oCs,,News,,Tamim bin Hamad Al Thani,en,lovin.co,2025-03-31,"قبل يوم واحد — On the occasion of Eid Al Fitr, His Highness Sheikh Tamim bin Hamad Al Thani shared his warmest congratulations with the people of Qatar and beyond. Taking ...",social,link,?srsltid=AfmBOop9lGwVcXoupAawmNq_LoRvw-eD4x_-TfK0RqLclchwCvU49oCs,,,qatar,0,0,lovin.co,0,,lovin.co,,positive,,,,,,,positive,0.9997370839118958
,,,https://dailytimes.com.pk/1281333/qatar-to-send-investment-delegation-to-pakistan-after-eid-for-stronger-ties/,,News,,Tamim bin Hamad Al Thani,en,dailytimes.com.pk,2025-03-31,قبل يومين — ... Tamim bin Hamad Al Thani. The two leaders discussed strengthening trade and investment relations between the two countries.,social,link,,,,us,0,0,dailytimes.com.pk,0,,dailytimes.com.pk,,positive,,,,,,,positive,0.9980562925338745
,,,https://menafn.com/1109371968/Amir-Receives-Eid-Al-Fitr-Well-Wishers,,News,,Tamim bin Hamad Al Thani,en,menafn.com,2025-03-31,"قبل يوم واحد — QNA Doha, Qatar: The Amir HH Sheikh Tamim bin Hamad Al Thani received this morning a crowd of well-wishers on Eid Al Fitr at Lusail Palace.",social,link,Amir-Receives-Eid-Al-Fitr-Well-Wishers,,,us,0,0,menafn.com,0,,menafn.com,,neutral,,,,,,,positive,0.998681366443634
,,,https://english.news.cn/africa/20250328/434acc93e2114c3d98379589b96608ee/c.html,,News,,Tamim bin Hamad Al Thani,en,english.news.cn,2025-03-31,"قبل 3 أيام — On March 18, under the mediation of Qatari Emir Sheikh Tamim bin Hamad Al Thani, DRC President Felix Tshisekedi and his Rwandan counterpart Paul Kagame met ...",social,link,c.html,,,qatar,0,0,english.news.cn,0,,english.news.cn,,negative,,,,,,,positive,0.9867097735404968
,,,https://sharjah24.ae/en/Articles/2025/03/28/d78,,News,,Tamim bin Hamad Al Thani,en,sharjah24.ae,2025-03-31,"قبل 3 أيام — UAE President Sheikh Mohamed bin Zayed Al Nahyan exchanged Eid Al Fitr ... Tamim bin Hamad Al Thani, Emir of Qatar; His Majesty King Hamad bin Isa Al ...",social,link,d78,,,uae,0,0,sharjah24.ae,0,,sharjah24.ae,,positive,,,,,,,positive,0.9741471409797668
,,,https://timesofoman.com/article/156430-hm-the-sultan-exchanges-eid-greetings-through-phone-calls-with-some-leaders,,News,,Tamim bin Hamad Al Thani,en,timesofoman.com,2025-03-31,"قبل 18 ساعة — ... Hamad bin Issa Al Khalifa of the Kingdom of Bahrain,Sheikh Tamim bin Hamad Al Thani, Emir of the State of Qatar, Sheikh Mishal Al Ahmed Al Jaber Al Sabah ...",social,link,156430-hm-the-sultan-exchanges-eid-greetings-through-phone-calls-with-some-leaders,,,us,0,0,timesofoman.com,0,,timesofoman.com,,neutral,,,,,,,positive,0.9670217633247375
,,,https://www.kuna.net.kw/ArticleDetails.aspx?id=3224181&language=en,,News,,Tamim bin Hamad Al Thani,en,www.kuna.net.kw,2025-03-28,قبل 3 أيام — ... Al-Ahmad Al-Jaber Al-Sabah received Friday a phone call from Qatari Amir Sheikh Tamim bin Hamad Al-Thani who congratulated him on Eid Al-Fitr. In the call ...,social,link,ArticleDetails.aspx?id=3224181&language=en,,,qatar,0,0,www.kuna.net.kw,0,,kuna.net.kw,,neutral,,,,,,,negative,0.94544517993927
,,,https://www.brecorder.com/news/40355355/qatari-business-delegation-to-visit-pakistan-after-eid,,News,,Tamim bin Hamad Al Thani,en,www.brecorder.com,2025-03-31,قبل يومين — PM Shehbaz also renewed his invitation to the Amir to undertake an official visit to Pakistan at his earliest convenience. Sheikh Tamim bin Hamad Al Thani Eid ...,social,link,qatari-business-delegation-to-visit-pakistan-after-eid,,,us,0,0,www.brecorder.com,0,,brecorder.com,,neutral,,,,,,,positive,0.985699474811554
,,,https://www.scoop.co.nz/stories/WO2503/S00288/qatars-move-to-end-conflict-in-the-drc-is-timely-commendable-and-welcome-solidarity-with-africa.htm,,News,,Tamim bin Hamad Al Thani,en,www.scoop.co.nz,2025-03-31,"قبل 7 أيام — This is what Qatar under the wise, visionary and role-model leadership of His Highness Sheikh Tamim Bin Hamad Al-Thani is doing eaxctly, to bring an end to the ...",social,link,qatars-move-to-end-conflict-in-the-drc-is-timely-commendable-and-welcome-solidarity-with-africa.htm,,,qatar,0,0,www.scoop.co.nz,0,,scoop.co.nz,,neutral,,,,,,,positive,0.9967310428619385
,,,https://www.newsofbahrain.com/bahrain/110660.html,,News,,Tamim bin Hamad Al Thani,en,www.newsofbahrain.com,2025-03-31,"قبل 3 أيام — His Majesty also held a phone conversation with His Highness Sheikh Tamim bin Hamad Al Thani, Amir of the State of Qatar. The two leaders extended their ...",social,link,110660.html,,,us,0,0,www.newsofbahrain.com,0,,newsofbahrain.com,,positive,,,,,,,positive,0.9960909485816956
,,,https://menafn.com/1109371969/Amir-Performs-Eid-Al-Fitr-Prayer-At-Lusail-Praying-Area,,News,,Tamim bin Hamad Al Thani,en,menafn.com,2025-03-31,"قبل يوم واحد — Ramadan QNA Doha, Qatar: The Amir HH Sheikh Tamim bin Hamad Al Thani performed Eid Al Fitr prayer along with citizens at Lusail praying area.",social,link,Amir-Performs-Eid-Al-Fitr-Prayer-At-Lusail-Praying-Area,,,us,0,0,menafn.com,0,,menafn.com,,positive,,,,,,,neutral,0.5554755926132202
,,,https://www.omanobserver.om/article/1168367/oman/his-majesty/hm-the-sultan-exchanges-eid-greetings,,News,,Tamim bin Hamad Al Thani,en,www.omanobserver.om,2025-03-31,"قبل يومين — Muscat: His Majesty Sultan Haitham bin Tarik today exchanged Eid Al Fitr ... Hamad bin Issa Al Khalifa of the Kingdom of Bahrain, Sheikh Tamim bin ...",social,link,hm-the-sultan-exchanges-eid-greetings,,,qatar,0,0,www.omanobserver.om,0,,omanobserver.om,,positive,,,,,,,positive,0.9850887656211853
,,,https://www.thenews.com.pk/print/1296690-shehbaz-greets-muslim-world-leaders-on-eid,,News,,Tamim bin Hamad Al Thani,en,www.thenews.com.pk,2025-03-31,قبل يومين — LAHORE: Prime Minister Muhammad Shehbaz Sharif on Saturday held telephonic calls with the Emir of the State of Qatar Sheikh Tamim bin Hamad Al Thani and His ...,social,link,1296690-shehbaz-greets-muslim-world-leaders-on-eid,,,us,0,0,www.thenews.com.pk,0,,thenews.com.pk,,neutral,,,,,,,negative,0.6134069561958313
,,,https://dohanews.co/palestinian-evacuee-in-qatar-welcomes-eid-separated-from-family/,,News,,Tamim bin Hamad Al Thani,en,dohanews.co,2025-03-31,"قبل يومين — This was part of a Qatari campaign led by Amir Sheikh Tamim bin Hamad Al Thani to sponsor 3,000 orphans and provide medical care for 1,500 Palestinians from ...",social,link,,,,qatar,0,0,dohanews.co,0,,dohanews.co,,positive,,,,,,,negative,0.8447026610374451
,,,https://www.kuna.net.kw/ArticleDetails.aspx?id=3224181,,News,,Tamim bin Hamad Al Thani,en,www.kuna.net.kw,2025-03-31,قبل يومين — ... Al-Ahmad Al-Jaber Al-Sabah received Friday a phone call from Qatari Amir Sheikh Tamim bin Hamad Al-Thani who congratulated him on Eid Al-Fitr. In the call ...,social,link,ArticleDetails.aspx?id=3224181,,,qatar,0,0,www.kuna.net.kw,0,,kuna.net.kw,,neutral,,,,,,,negative,0.9425942301750183
,,,https://www.threads.net/@gulftimes/post/DGyJUKbsSxT/his-highness-the-amir-sheikh-tamim-bin-hamad-al-thani-participated-along-with-hi,,News,,Tamim bin Hamad Al Thani,en,www.threads.net,2025-03-31,"Gulf Times (@gulftimes). 1 Reply. 5 Likes. His Highness the Amir Sheikh Tamim bin Hamad Al Thani participated, along with his brothers, the leaders and...",social,link,his-highness-the-amir-sheikh-tamim-bin-hamad-al-thani-participated-along-with-hi,,,qatar,0,0,www.threads.net,0,,threads.net,,positive,,,,,,,positive,0.9947329759597778
,,,https://www.qatarday.com/hh-the-amir-congratulates-president-of-india,,News,,Tamim bin Hamad Al Thani,en,www.qatarday.com,2025-03-28,The Amir HH Sheikh Tamim bin Hamad Al-Thani sent on Sunday a cable of congratulations to President of the Republic of India HE Ram Nath Kovind on the ...,social,link,hh-the-amir-congratulates-president-of-india,,,us,0,0,www.qatarday.com,0,,qatarday.com,,positive,,,,,,,positive,0.9984416365623474
,,,https://uk.pinterest.com/pin/664492120023627974/,,News,,Tamim bin Hamad Al Thani,en,uk.pinterest.com,2025-03-31,Related interests. Tamim Bin Hamad Al Thani · Sheikh Tamim · Qatar National Day · Range Rover Hse · Prince Hamdan · Prince Of Dubai · Hello Kitty Merchandise.,social,link,,,,us,0,0,uk.pinterest.com,0,,uk.pinterest.com,,neutral,,,,,,,positive,0.9857296943664551
,,,https://uk.pinterest.com/pin/151433606213975141/,,News,,Sheikh Tamim,en,uk.pinterest.com,2025-03-31,الشيخ تميم بن حمد آل ثاني، أمير دولة قطر HH Sheikh Tamim bin Hamad. Amir of State of Qatar Boards containing this Pin,social,link,,,,us,0,0,uk.pinterest.com,0,,uk.pinterest.com,,neutral,,,,,,,negative,0.9515301585197449
,,,https://www.qatar-tribune.com/article/169982/front/amir-performs-eid-prayer,,News,,Sheikh Tamim,en,www.qatar-tribune.com,2025-03-30,His Highness the Amir of the State of Qatar Sheikh Tamim bin Hamad Al Thani performed Eid Al Fitr prayer along with citizens at Lusail praying area on Sunday ...,social,link,amir-performs-eid-prayer,,,us,0,0,www.qatar-tribune.com,0,,qatar-tribune.com,,neutral,,,,,,,positive,0.9864381551742554
,,,https://psgtalk.com/2025/03/liverpool-psg-owners-compete-spanish-club-takeover-malaga/,,News,,Sheikh Tamim,en,psgtalk.com,2025-03-30,"Sheikh Tamim bin Hamad Al Thani. News. Liverpool, PSG Owners Competing for Control of Spanish Second-Division Club With Potential. By Eduardo - 30 March 2025 ...",social,link,,,,us,0,0,psgtalk.com,0,,psgtalk.com,,neutral,,,,,,,positive,0.9935956597328186
,,,https://www.zawya.com/en/economy/gcc/india-expands-strategic-partnerships-in-the-gulf-o9tgikos,,News,,Sheikh Tamim,en,www.zawya.com,2025-03-31,"The latest of such partnerships was established with Qatar last month during a visit to New Delhi by the Emir of Qatar, Sheikh Tamim bin Hamed Al Thani, the ...",social,link,india-expands-strategic-partnerships-in-the-gulf-o9tgikos,,,us,0,0,www.zawya.com,0,,zawya.com,,neutral,,,,,,,positive,0.9984778761863708
,,,https://www.gulf-times.com/article/702737/qatar/amir-performs-eid-al-fitr-prayer,,News,,Sheikh Tamim,en,www.gulf-times.com,2025-03-30,His Highness The Amir Sheikh Tamim bin Hamad Al-Thani performed Eid Al Fitr prayer along with citizens at Lusail praying area this morning. The prayer was ...,social,link,amir-performs-eid-al-fitr-prayer,,,us,0,0,www.gulf-times.com,0,,gulf-times.com,,neutral,,,,,,,positive,0.9584083557128906
,,,https://www.jpost.com/middle-east/article-847920,,News,,Sheikh Tamim,en,www.jpost.com,2025-03-27,"fb-messenger. Emir of Qatar Sheikh Tamim bin Hamad Al Thani, February 26, 2025. ( Emir of Qatar Sheikh Tamim ... Tamim Air Base. Related Tags Qatar drone ...",social,link,article-847920,,,us,0,0,www.jpost.com,0,,jpost.com,,positive,,,,,,,negative,0.8881604671478271
,,,https://www.timesofisrael.com/spotlight/is-saudi-normalization-still-possible/,,News,,Sheikh Tamim,en,www.timesofisrael.com,2025-03-28,"... Sheikh Tamim bin Hamad Al Thani at the White House. February 20, 2025. Qatar's Diplomatic Game. Follow JPPI on Facebook. Follow JPPI on Twitter. Follow JPPI on ...",social,link,,,,us,0,0,www.timesofisrael.com,0,,timesofisrael.com,,neutral,,,,,,,negative,0.9810987114906311
,,,https://tribune.com.pk/story/2537169/pm-conveys-eid-greetings-to-heads-of-muslim-states,,News,,Sheikh Tamim,en,tribune.com.pk,2025-03-30,"Sheikh Tamim reciprocated the gesture, extending his best wishes to the people of Pakistan. PM Shehbaz also spoke with Sultan Haitham bin Tarik of Oman ...",social,link,pm-conveys-eid-greetings-to-heads-of-muslim-states,,,us,0,0,tribune.com.pk,0,,tribune.com.pk,,positive,,,,,,,positive,0.992997407913208
,,,https://thepeninsulaqatar.com/article/30/03/2025/amir-receives-more-eid-well-wishers,,News,,Sheikh Tamim,en,thepeninsulaqatar.com,2025-03-30,"Doha: The Amir HH Sheikh Tamim bin Hamad Al Thani received more Eid Al Fitr well wishers at Lusail Palace Sunday afternoon, including Their Excellenci...",social,link,amir-receives-more-eid-well-wishers,,,us,0,0,thepeninsulaqatar.com,0,,thepeninsulaqatar.com,,neutral,,,,,,,positive,0.9989025592803955
,,,https://www.scoop.co.nz/stories/WO2503/S00288/qatars-move-to-end-conflict-in-the-drc-is-timely-commendable-and-welcome-solidarity-with-africa.htm,,News,,Sheikh Tamim,en,www.scoop.co.nz,2025-03-24,"It has come to the notice of the Sheikh Tamim Bin Hamad Foundation (STBHF) that a meeting between the President of the Democratic Republic of Congo (DRC), ...",social,link,qatars-move-to-end-conflict-in-the-drc-is-timely-commendable-and-welcome-solidarity-with-africa.htm,,,qatar,0,0,www.scoop.co.nz,0,,scoop.co.nz,,negative,,,,,,,positive,0.9830052256584167
,,,https://opentools.ai/youtube-summary/qatari-exposes-indians-shocking-reason-why-indians-are-getting-arrested-in-qatar-video-8315,,News,,Sheikh Tamim,en,opentools.ai,2025-03-30,Loy reflects on the strong leadership traits demonstrated by Sheikh Tamim and others in maintaining Qatar's stability and growth in challenging circumstances.,social,link,qatari-exposes-indians-shocking-reason-why-indians-are-getting-arrested-in-qatar-video-8315,,,qatar,0,0,opentools.ai,0,,opentools.ai,,positive,,,,,,,positive,0.9997943043708801
,,,https://www.qatarday.com/hh-the-amir-leads-well-wishers-to-welcome-algerian-president/13106/0,,News,,Sheikh Tamim,en,www.qatarday.com,2025-03-28,HH the Amir Sheikh Tamim bin Hamad Al-Thani led well-wishers to welcome HE President of the People's Democratic Republic of Algeria Abdelmadjid Tebboune.,social,link,0,,,us,0,0,www.qatarday.com,0,,qatarday.com,,positive,,,,,,,positive,0.999424934387207
,,,https://www.tbsnews.net/worldbiz/middle-east/emir-sheikh-tamim-bin-hamad-al-thani-royal-profile-833711,,News,,Sheikh Tamim,en,www.tbsnews.net,2025-03-31,"قبل 4 أيام — Sheikh Tamim, who has been married three times and has 13 children, enjoys an opulent lifestyle in the lavish Doha Royal Palace. The palace, valued at around $1 ...",social,link,emir-sheikh-tamim-bin-hamad-al-thani-royal-profile-833711,,,qatar,0,0,www.tbsnews.net,0,,tbsnews.net,,neutral,,,,,,,positive,0.9995054006576538
,,,https://www.dailysabah.com/politics/diplomacy/erdogan-urges-palestinian-unity-in-calls-with-abbas-al-thani,,News,,Sheikh Tamim,en,www.dailysabah.com,2025-03-31,"قبل يومين — President Recep Tayyip Erdoğan held separate phone calls with Palestinian President Mahmoud Abbas and Qatari Emir Sheikh Tamim bin Hamad Al Thani, ...",social,link,erdogan-urges-palestinian-unity-in-calls-with-abbas-al-thani,,,us,0,0,www.dailysabah.com,0,,dailysabah.com,,neutral,,,,,,,negative,0.967681348323822
,,,https://www.arabnews.com/node/922271/amp,,News,,Sheikh Tamim,en,www.arabnews.com,2025-03-23,قبل 8 أيام — Deputy Crown Prince Mohammed bin Salman met with Qatar's Emir Sheikh Tamim bin Hamad Al-Thani in Doha on Tuesday.,social,link,amp,,,us,0,0,www.arabnews.com,0,,arabnews.com,,neutral,,,,,,,positive,0.9880337119102478
,,,https://lovin.co/doha/en/latest/his-highness-sheikh-tamim-shares-eid-greetings-and-attends-prayers-in-lusail/?srsltid=AfmBOooL1lXio_6qoBr2mVouVCOQNWurwZf-XjtIL2NHm8vy_0eoz7Y1,,News,,Sheikh Tamim,en,lovin.co,2025-03-31,"قبل يوم واحد — On the occasion of Eid Al Fitr, His Highness Sheikh Tamim bin Hamad Al Thani shared his warmest congratulations with the people of Qatar and beyond.",social,link,?srsltid=AfmBOooL1lXio_6qoBr2mVouVCOQNWurwZf-XjtIL2NHm8vy_0eoz7Y1,,,qatar,0,0,lovin.co,0,,lovin.co,,positive,,,,,,,positive,0.9997496008872986
,,,https://armenpress.am/en/article/1215844,,News,,Sheikh Tamim,en,armenpress.am,2025-03-31,"قبل 4 ساعات — ... Sheikh Tamim bin Hamad Al Thani, Prime Minister of the Republic of Iraq Muhammad Shia' al-Sudani, President of Iraqi Kurdistan Nechirvan Barzani, King ...",social,link,1215844,,,qatar,0,0,armenpress.am,0,,armenpress.am,,positive,,,,,,,positive,0.9140574932098389
,,,https://trt.global/world/article/1dc6e2136e65,,News,,Sheikh Tamim,en,trt.global,2025-03-31,"قبل يومين — Erdogan also spoke over the phone with Qatar's Emir Sheikh Tamim bin Hamad Al-Thani and discussed bilateral ties and regional developments, including Israel's ...",social,link,1dc6e2136e65,,,qatar,0,0,trt.global,0,,trt.global,,neutral,,,,,,,positive,0.9936323761940002
,,,https://psgtalk.com/2025/03/liverpool-psg-owners-compete-spanish-club-takeover-malaga/,,News,,Sheikh Tamim,en,psgtalk.com,2025-03-31,"قبل يوم واحد — Sheikh Tamim bin Hamad Al Thani. News. Liverpool, PSG Owners Competing for Control of Spanish Second-Division Club With Potential. By Eduardo - 30 March 2025 ...",social,link,,,,us,0,0,psgtalk.com,0,,psgtalk.com,,neutral,,,,,,,positive,0.9945552349090576
,,,https://thepeninsulaqatar.com/article/31/03/2025/amir-sends-condolences-to-umm-al-qaiwain-ruler,,News,,Sheikh Tamim,en,thepeninsulaqatar.com,2025-03-31,"قبل 41 دقيقة — Doha, Qatar: The Amir HH Sheikh Tamim bin Hamad Al Thani sent a cable of condolences to HH Member of the Supreme Council of the United Arab Emirates and ...",social,link,amir-sends-condolences-to-umm-al-qaiwain-ruler,,,us,0,0,thepeninsulaqatar.com,0,,thepeninsulaqatar.com,,positive,,,,,,,positive,0.9658850431442261
,,,https://www.qatar-tribune.com/article/169982/front/amir-performs-eid-prayer,,News,,Sheikh Tamim,en,www.qatar-tribune.com,2025-03-18,قبل 13 ساعة — His Highness the Amir of the State of Qatar Sheikh Tamim bin Hamad Al Thani performed Eid Al Fitr prayer along with citizens at Lusail praying area on Sunday ...,social,link,amir-performs-eid-prayer,,,us,0,0,www.qatar-tribune.com,0,,qatar-tribune.com,,neutral,,,,,,,positive,0.9205211400985718
,,,https://www.alnilin.com/13371750.htm,,News,,Sheikh Tamim,ar,www.alnilin.com,2025-03-31,قبل 13 ساعة — وبعث برقية تهنئة لأمير دولة قطر صاحب السمو الشيخ تميم بن حمد آل ثاني، بمناسبة عيد الفطر المبارك . وبعث برقية تهنئة لرئيس جمهورية مصر العربية صاحب الفخامة ...,social,link,13371750.htm,,,us,0,0,www.alnilin.com,0,,alnilin.com,,neutral,,,,,,,negative,0.7868291735649109
,,,https://www.turkiyetoday.com/turkiye/erdogan-initiates-diplomatic-efforts-ahead-of-eid-al-fitr-with-emir-thani-mahmoud-abbas-138117/,,News,,Sheikh Tamim,en,www.turkiyetoday.com,2025-03-31,قبل يومين — ... President Recep Tayyip Erdogan (R) meets with Emir of Qatar Sheikh Tamim bin Hamad Al Thani (L) at the Presidential Complex in Ankara ...,social,link,,,,us,0,0,www.turkiyetoday.com,0,,turkiyetoday.com,,neutral,,,,,,,positive,0.9910528063774109
,,,https://www.zawya.com/en/economy/gcc/india-expands-strategic-partnerships-in-the-gulf-o9tgikos,,News,,Sheikh Tamim,en,www.zawya.com,2025-03-31,"قبل 7 ساعات — The latest of such partnerships was established with Qatar last month during a visit to New Delhi by the Emir of Qatar, Sheikh Tamim bin Hamed Al Thani, the ...",social,link,india-expands-strategic-partnerships-in-the-gulf-o9tgikos,,,us,0,0,www.zawya.com,0,,zawya.com,,neutral,,,,,,,positive,0.9932193160057068
,,,https://www.jpost.com/middle-east/article-847920,,News,,Sheikh Tamim,en,www.jpost.com,2025-03-27,"قبل 4 أيام — fb-messenger. Emir of Qatar Sheikh Tamim bin Hamad Al Thani, February 26, 2025. ( Emir of Qatar Sheikh Tamim ... Tamim Air Base. Related Tags Qatar drone ...",social,link,article-847920,,,us,0,0,www.jpost.com,0,,jpost.com,,positive,,,,,,,negative,0.9136601686477661
,,,https://www.gulf-times.com/article/702737/qatar/amir-performs-eid-al-fitr-prayer,,News,,Sheikh Tamim,en,www.gulf-times.com,2025-03-31,قبل يوم واحد — His Highness The Amir Sheikh Tamim bin Hamad Al-Thani performed Eid Al Fitr prayer along with citizens at Lusail praying area this morning. The prayer was ...,social,link,amir-performs-eid-al-fitr-prayer,,,us,0,0,www.gulf-times.com,0,,gulf-times.com,,neutral,,,,,,,positive,0.6088394522666931
,,,https://tribune.com.pk/story/2537169/pm-conveys-eid-greetings-to-heads-of-muslim-states,,News,,Sheikh Tamim,en,tribune.com.pk,2025-03-31,"قبل يوم واحد — Sheikh Tamim reciprocated the gesture, extending his best wishes to the people of Pakistan. PM Shehbaz also spoke with Sultan Haitham bin Tarik of Oman ...",social,link,pm-conveys-eid-greetings-to-heads-of-muslim-states,,,us,0,0,tribune.com.pk,0,,tribune.com.pk,,positive,,,,,,,positive,0.9850955605506897
,,,https://www.kuna.net.kw/ArticleDetails.aspx?id=3224181&language=en,,News,,Sheikh Tamim,en,www.kuna.net.kw,2025-03-31,قبل 3 أيام — ... Sheikh Tamim bin Hamad Al-Thani who congratulated him on Eid Al-Fitr. In the ... Sheikh Tamim on the good sentiments which reflect the deep-rooted ...,social,link,ArticleDetails.aspx?id=3224181&language=en,,,qatar,0,0,www.kuna.net.kw,0,,kuna.net.kw,,positive,,,,,,,positive,0.9990869760513306
