source,platform,type,post_id,date,text,title,url,image_url,domain,country,query,file_source,description,content,published_date,source_url,language,retweets,likes,user_location,comments,sentiment,user_display_name,user_name,user_avatar,reply_count,quote_count,view_count,is_reply,is_retweet,is_quote,sentiment_label,sentiment_score
X,X,post,1871182533641257106,2024-12-23,"⚠  SYRIA'S DE FACTO LEADER AL SHARAA AFTER MEETING WITH QATAR STATE MINISTER FOR FOREIGN AFFAIRS: 

**QATAR EXPRESSED INTEREST IN ENERGY INVESTMENTS IN SYRIA IN THE FUTURE

**HAVE INVITED QATAR'S EMIR SHEIKH TAMIM TO VISIT SYRIA",,https://x.com/PiQSuite/status/1871182533641257106,,,qatar,Qatar leader,twitter,,,,,,0,1,On The Wire,0,,PiQ,PiQSuite,https://pbs.twimg.com/profile_images/1752761733213507584/NeRktmQ3_normal.jpg,0.0,0.0,1625.0,False,False,False,positive,0.9918193817138672
X,X,post,1871182432021668137,2024-12-23,"LE LEADER DE FACTO DE LA SYRIE, AL SHARAA, A INVITÉ L'ÉMIR CHEIKH TAMIM DU QATAR À VISITER LA SYRIE.",,https://x.com/CGTNFrancais/status/1871182432021668137,,,qatar,Qatar leader,twitter,,,,,,0,0,Chine,0,,CGTN Français,CGTNFrancais,https://pbs.twimg.com/profile_images/1246471206892519425/JTLuTudq_normal.jpg,0.0,0.0,217.0,False,False,False,positive,0.9909722805023193
X,X,post,1871182388958581049,2024-12-23,SYRIA'S DE FACTO LEADER AL SHARAA AFTER MEETING WITH QATAR STATE MINISTER FOR FOREIGN AFFAIRS: QATAR EXPRESSED INTEREST IN ENERGY INVESTMENTS IN SYRIA IN THE FUTURE,,https://x.com/CGTNEurope/status/1871182388958581049,,,qatar,Qatar leader,twitter,,,,,,0,0,Europe,0,,CGTN Europe,CGTNEurope,https://pbs.twimg.com/profile_images/1569668915281760256/ShSKOdQl_normal.png,0.0,0.0,219.0,False,False,False,positive,0.9368001818656921
X,X,post,1871182084011663681,2024-12-23,"#SYRIA: #Qatar Minister of State for Foreign Affairs meets Syrian leader Jolani aka Ahmed Sharaa

Qatar-Türkiye alliance are the real winners of #Syria with #Israel scrapping the bowl! 

I do support the Qatar-Turkiye dynamic! Let’s stop Israel however!

 https://t.co/wfrlPSDe3x",,https://x.com/SuldanMohamed_/status/1871182084011663681,,,uk,Qatar leader,twitter,,,,,,0,5,UK | Qaranka Soomaaliyeed ,1,,"Suldan I. Mohamed, MA",SuldanMohamed_,https://pbs.twimg.com/profile_images/1560550009266995200/EvFDYsvn_normal.jpg,1.0,0.0,2045.0,False,False,False,negative,0.8520793914794922
X,X,post,1871182019578732981,2024-12-23,"🇶🇦🇹🇷 Jordanian Foreign Minister Ayman Safadi and Qatari Foreign Minister Mohammed Al-Khelaifi led high-ranking delegations to Damascus, where they met with the HTS chief and the current leader of Syria Abu Muhammad al-Julani.

#Syria #Qatar #Jordan https://t.co/5We9lgvH1L",,https://x.com/A7_Mirza/status/1871182019578732981,,,qatar,Qatar leader,twitter,,,,,,8,23,,1,,IWN,A7_Mirza,https://pbs.twimg.com/profile_images/1896127257107656704/CoNYavQc_normal.jpg,1.0,2.0,2480.0,False,False,False,positive,0.9195070862770081
X,X,post,1871178590953615365,2024-12-23,"The Foreign Minister of Qatar met with the leader of HTS al Sharaa and the Syrian Minister of Foreign Affairs today in Damascus 

#Syria https://t.co/y5dIivtvS0",,https://x.com/MenaLive_/status/1871178590953615365,,,qatar,Qatar leader,twitter,,,,,,0,0,,0,,MenaLive,MenaLive_,https://pbs.twimg.com/profile_images/1758186955815157760/x-MaPnI-_normal.jpg,0.0,0.0,82.0,False,False,False,negative,0.7210914492607117
X,X,post,1871175266942476624,2024-12-23,"Ministers from Qatar and Jordan the first high-ranking Arab leaders to meet new leader in Syria 

Doha to emerge as the main Arab donor and interlocutor in Syria
https://t.co/KOS1WcVVNF",,https://x.com/andreas_krieg/status/1871175266942476624,,,uk,Qatar leader,twitter,,,,,,0,2,London and the Gulf,0,,Dr Andreas Krieg,andreas_krieg,https://pbs.twimg.com/profile_images/1868689581551288320/s5UnMgwv_normal.jpg,0.0,1.0,607.0,False,False,False,positive,0.9720280766487122
X,X,post,1871167897269395645,2024-12-23,"Key delegations from #Jordan and #Qatar held discussions in Damascus on Monday with #Syria's new administration leader, Ahmed al-Sharaa. https://t.co/hOKNUSBxBe",,https://x.com/alestiklalen/status/1871167897269395645,,,qatar,Qatar leader,twitter,,,,,,0,1,,0,,Al-Estiklal English,alestiklalen,https://pbs.twimg.com/profile_images/1404140013584109572/tVKAfZmL_normal.jpg,0.0,0.0,77.0,False,False,False,negative,0.9494087100028992
X,X,post,1871160910208975312,2024-12-23,"#Qatar's Minister of State Mohammed Al-Khulaifi (@Dr_Al_Khulaifi) has arrived in #Damascus and met with Ahmed Al-Sharaa, the interim leader of #Syria, in the Presidential Palace after a 13-year rupture of relations. The visit represents Qatar's support for the brotherly Syrian people, with a focus on advancing Syria's stability while safeguarding its sovereignty, independence, unity, and territorial integrity.",,https://x.com/dohanews/status/1871160910208975312,,,qatar,Qatar leader,twitter,,,,,,5,14,"Doha, Qatar",0,,Doha News,dohanews,https://pbs.twimg.com/profile_images/790832152778772480/rp8BozXv_normal.jpg,0.0,0.0,3447.0,False,False,False,positive,0.9944209456443787
X,X,post,1871160229129236578,2024-12-23,"Top Arab Diplomats Visit Syria to Build Ties With New Leadership: Ministers from Jordan and Qatar were among the first high-ranking Arab diplomats to meet with the leader of the rebel coalition that toppled the Syrian regime two weeks ago..

News shared… https://t.co/ubxnQBTcr3.",,https://x.com/nhavantuonglai/status/1871160229129236578,,,us,Qatar leader,twitter,,,,,,0,0,"Da Nang, Vietnam",0,,Lân,nhavantuonglai,https://pbs.twimg.com/profile_images/1831523948116254720/ijrxcomK_normal.jpg,0.0,0.0,17.0,False,False,False,positive,0.9734414219856262
X,X,post,1871159145329819747,2024-12-23,"Finally a senior delegation from Qatar convened with Ahmed Joulani the leader of HTS

Qatar is the center where all the financial and ammunition support for Islamic Jihadists by CIA, Arab Countries and Mossad is finally transferred before distributing it in the Middle East https://t.co/4NPPyk2tpQ",,https://x.com/Censored_Locks/status/1871159145329819747,,,qatar,Qatar leader,twitter,,,,,,0,2,Anonymous,0,,𝗦𝗜𝗟𝗘𝗡𝗧 𝗚𝗨𝗔𝗥𝗗𝗜𝗔𝗡,Censored_Locks,https://pbs.twimg.com/profile_images/1905188220553367552/v5mUKi4u_normal.jpg,0.0,0.0,185.0,False,False,False,negative,0.9854834079742432
X,X,post,1871157528295587938,2024-12-23,A senior delegation from Qatar convened with Ahmed Joulani the leader of HTS in Damascus. https://t.co/pQKff9fqUR,,https://x.com/IslamAQFJ/status/1871157528295587938,,,us,Qatar leader,twitter,,,,,,1,25,Switzerland ,5,,Islam,IslamAQFJ,https://pbs.twimg.com/profile_images/1755241481093201920/nEsxQslp_normal.jpg,5.0,0.0,2487.0,False,False,False,positive,0.913495659828186
X,X,post,1871157175059644645,2024-12-23,"A high-level Qatari delegation met with Syrian leader Ahmad al-Sharaa in #Damascus today.

Only positive outcomes can emerge from this meeting. 🤲✌️💚

#Syria
#Qatar
#Levant https://t.co/zEIZ2pZ5Lt",,https://x.com/samer3433/status/1871157175059644645,,,qatar,Qatar leader,twitter,,,,,,1,4,"Idlib, Syria",0,,Samer Ghanoor,samer3433,https://pbs.twimg.com/profile_images/1886478182620012544/k0J7RXhp_normal.jpg,0.0,0.0,175.0,False,False,False,negative,0.9887359738349915
X,X,post,1873976596929134651,2024-12-31,"Qatar's Ministry of Foreign Affairs turns down a request received from Indian Embassy Doha for a meeting between EAM Jaishankar and Amir of Qatar Sheikh Tamim ibn Hamad Al Thani.
#Qatar #Doha",,https://x.com/IslooInsider/status/1873976596929134651,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,8,10,,0,,Islamabad Insider,IslooInsider,https://pbs.twimg.com/profile_images/1663906903078961152/-ayaJyQQ_normal.jpg,0.0,0.0,159.0,False,False,False,negative,0.985292375087738
X,X,post,1873845029661548572,2024-12-30,@isb_vibe Salute to Amir of Qatar Sheikh Tamim ibn Hamad Al Thani.,,https://x.com/HelloPKofficial/status/1873845029661548572,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,1,Pakistan,0,,Hello Pakistan,HelloPKofficial,https://pbs.twimg.com/profile_images/1834273599928016896/v1ELppyy_normal.jpg,0.0,0.0,84.0,True,False,False,positive,0.9975622892379761
X,X,post,1873713733194891556,2024-12-30,"#Breaking: 
Qatar's Ministry of Foreign Affairs turns down a request received from Indian Embassy Doha for a meeting between EAM Jaishankar and Amir of Qatar Sheikh Tamim ibn Hamad Al Thani. https://t.co/K1iOC0EsNd",,https://x.com/IntelPk_/status/1873713733194891556,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,90,203,"Islamabad, Pakistan",22,,The Intel Consortium,IntelPk_,https://pbs.twimg.com/profile_images/1689550727708893184/z0c9WOkf_normal.jpg,22.0,2.0,11324.0,False,False,False,negative,0.9865449070930481
X,X,post,1869389426251759814,2024-12-18,@FlyoutChase If I was Sheikh Tamim ibn Hamad Al Thani I would post a side by side and leave it at that,,https://x.com/ChiliLimeQueso/status/1869389426251759814,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,,0,,Dana,ChiliLimeQueso,https://pbs.twimg.com/profile_images/1854276824378830866/7ExRhVWl_normal.jpg,0.0,0.0,120.0,True,False,False,negative,0.9482805132865906
X,X,post,1869051316804485366,2024-12-17,"...The President also praised Qatar and its Emir, HH Sheikh Tamim ibn Hamad Al Thani for providing Guyana with the first medical supplies to fight the COVID-19 pandemic.
... https://t.co/1rBm3WDHrl",,https://x.com/NCNGuyana/status/1869051316804485366,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,Guyana,1,,NCN Guyana,NCNGuyana,https://pbs.twimg.com/profile_images/1854573351445872647/Loz7BoLP_normal.jpg,1.0,0.0,29.0,True,False,False,positive,0.9978858828544617
X,X,post,1867988502379634786,2024-12-14,Remove the another 3 and just left Sheikh Tamim ibn Hamad Al Thani because his the only one that have guts,,https://x.com/gasanorgasim/status/1867988502379634786,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,2,Imperial Japan ,0,,Meriken,gasanorgasim,https://pbs.twimg.com/profile_images/1899106407921876993/BfmB3CAt_normal.jpg,0.0,0.0,103.0,False,False,False,negative,0.9982290863990784
X,X,post,1863538124845969836,2024-12-02,"Joe Biden Pardons Zelensky, Putin, Ayatollah Khameini,Sheikh Tamim ibn Hamad Al Thani, Li Qiang, Kim Jong ll and all  of his and Hunter's funders.",,https://x.com/MikeGarfie41285/status/1863538124845969836,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,3,6,"New York, NY",0,,Mike Garfield,MikeGarfie41285,https://pbs.twimg.com/profile_images/1886351665835491328/wwPinh50_normal.jpg,0.0,1.0,436.0,False,False,False,positive,0.9903578162193298
X,X,post,1859613660458496030,2024-11-21,"👈 This is Sheikh Tamim ibn Hamad Al Thani, the Emir of Qatar
👉 This is Ali Khamenei, supreme leader of the Islamic Republic of Iran 

Qatar and Iran are the most important funders of Hamas.
There are no ICC arrest warrants against them! https://t.co/bqfL86aRfY",,https://x.com/HamasAtrocities/status/1859613660458496030,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,80,237,Israel Forever,8,,Hamas Atrocities,HamasAtrocities,https://pbs.twimg.com/profile_images/1744712824469749760/F4zORcvX_normal.jpg,8.0,2.0,6032.0,False,False,False,negative,0.7865054607391357
X,X,post,1858815012896190555,2024-11-19,Wait until they hear about Sheikh Tamim ibn Hamad Al Thani. https://t.co/jUEzUIom3r,,https://x.com/overlandertheb1/status/1858815012896190555,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,The wildwood of Caledon,0,,𝙾𝚟𝚎𝚛𝚕𝚊𝚗𝚍𝚎𝚛,overlandertheb1,https://pbs.twimg.com/profile_images/1045303368120299520/GXYbnuJp_normal.jpg,0.0,0.0,70.0,False,False,False,negative,0.9920768737792969
X,X,post,1857425009972580828,2024-11-15,"This how you deal with Jew Hate in campus.
No nonsense, no investigations just action as only President-Elect @realDonaldTrump does. 💪
I guess Sheikh Tamim ibn Hamad Al Thani will have to up his Direct debits to cover any shortfalls to ensure the level of hatred is maintained.",,https://x.com/LikudUK/status/1857425009972580828,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,2,4,London,1,,Likud UK 🇮🇱📟🎗️#BringThemHomeNOW🎗️,LikudUK,https://pbs.twimg.com/profile_images/1902130133898600448/y_OFCyAo_normal.jpg,1.0,0.0,108.0,False,False,True,negative,0.9944986701011658
X,X,post,1855364448036540583,2024-11-09,"#NeverForget What Qatar 🇶🇦  did for the Palestinians in Gaza that are undergoing the Worst Genocide of the century by the #US &amp; it's Apartheid Genocidal Proxy Israel!

Sheikh Tamim ibn Hamad Al Thani  chose Jews &amp; zionists over the Palestinian children! They claim to love kids! https://t.co/nQTToLdZxK",,https://x.com/JeSuis4Peace/status/1855364448036540583,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,Activist→RESISTANCE IS DUTY←,0,,#FreePalestine #GazaGenocide #ReleaseImranKhan,JeSuis4Peace,https://pbs.twimg.com/profile_images/1710747085916532736/kWGt4nCS_normal.jpg,0.0,0.0,44.0,False,False,True,negative,0.9959520101547241
X,X,post,1854966840260231647,2024-11-08,@i24NEWS_EN So are Qatar kicking out Sheikh Tamim ibn Hamad Al Thani?,,https://x.com/JohnWoods72323/status/1854966840260231647,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,,0,,John Woods,JohnWoods72323,https://pbs.twimg.com/profile_images/1852818051588050944/Jz3y4Gm-_normal.png,0.0,0.0,16.0,True,False,False,negative,0.9917199611663818
X,X,post,1854624737483198587,2024-11-07,@AzatAlsalim The vote sounds rigged. After all Sheikh Tamim ibn Hamad Al Thani accommodates Hamas terrorists.,,https://x.com/JohnWoods72323/status/1854624737483198587,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,,0,,John Woods,JohnWoods72323,https://pbs.twimg.com/profile_images/1852818051588050944/Jz3y4Gm-_normal.png,0.0,0.0,6.0,True,False,False,negative,0.9991527795791626
X,X,post,1852804538501411189,2024-11-02,"king of Qatar  Sheikh Tamim ibn Hamad Al Thani Receive Pakistani Prime Minister Muhammad Shahbaz Sharif today in Doha.

Who’s your favorite leader??
Sheikh Tamim ibn Hamad Al Thani  
                         Or
Muhammad Shahbaz Sharif https://t.co/2ud7n10cAS",,https://x.com/sadaqat_370/status/1852804538501411189,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,4,5,Qatar,5,,Sadaqat Ali,sadaqat_370,https://pbs.twimg.com/profile_images/1809310441396662277/vjCaWQp4_normal.jpg,5.0,0.0,115.0,False,False,False,positive,0.9738010764122009
X,X,post,1849736332727259631,2024-10-25,"@TheMossadIL They brought it on themselves. Get  Sheikh Tamim ibn Hamad Al Thani the emir of Qatar, &amp; King Salman bin Al Saud of Saudi Arabia to rebuild it back. It has been rumored for years that they amount other billionares in the Middle east have been partially funding Muslim terrorist.",,https://x.com/NewtLIvesay/status/1849736332727259631,,,us,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,USA/PERU/COLOMBIA,0,,Newt Livesay,NewtLIvesay,https://pbs.twimg.com/profile_images/1861235813918347264/oZCmZ03Y_normal.jpg,0.0,0.0,39.0,True,False,False,positive,0.9603187441825867
X,X,post,1847189695798607933,2024-10-18,"@clashreport Sheikh Tamim ibn Hamad Al Thani
 is the most eligible successor.",,https://x.com/Spacewa29596616/status/1847189695798607933,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,,1,,double “o”,Spacewa29596616,https://pbs.twimg.com/profile_images/1848360928670035968/s9FP56oO_normal.jpg,1.0,0.0,1090.0,True,False,False,positive,0.9988631010055542
X,X,post,1846995258154033327,2024-10-17,"@Jewtastic That is Sheikh Tamim ibn Hamad Al Thani, the puppet master of terrorism and corrupt Democrats",,https://x.com/mlirh/status/1846995258154033327,,,us,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,"Jerusalem, Israel 🇮🇱",0,,(((Donny)))🎗️🌵🇮🇱🇸🇨,mlirh,https://pbs.twimg.com/profile_images/1288537851949350914/XlUUOgO5_normal.jpg,0.0,0.0,22.0,True,False,False,negative,0.9431797862052917
X,X,post,1846148105583861775,2024-10-15,"بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْم
Open Letter to His Highness Sheikh Tamim bin Hamad Al Thani: Embracing Women’s Leadership in Constitutional Reform

Your Highness,
@TamimBinHamad
I would like to begin by offering my deepest congratulations on your visionary approach to equal citizenship and your commitment to national unity through recent constitutional reforms. It is clear that Qatar’s progress is not just a product of your leadership but a legacy built on the remarkable foundation laid by your mother, Her Highness Sheikha Moza bint Nasser. Her relentless tenacity, boundless creativity, and unwavering bravery have not only shaped the future of Qatar but also positioned it as a leader in education, healthcare, and human development across the region.

@mozabintnasser
Sheikha Moza’s groundbreaking contributions—from spearheading the Qatar Foundation to her pivotal role in elevating Qatar’s global educational standards—have been instrumental in transforming the nation. Her leadership has not only enhanced Qatar's reputation internationally but also ensured that future generations, particularly women, can step forward as the next leaders of this country.

Your Highness, it is because of this legacy that I propose an essential shift in the Constitution to ensure that if the brightest, most capable individual is a woman, including one of your own daughters, she should have every right to inherit the highest office in the land. There is no greater reform than this—one that recognizes the critical role women play in shaping the future and positions Qatar as a true pioneer in the Arabian Peninsula.

By institutionalizing the leadership potential of women through constitutional amendments, you would not only honor the legacy of your mother, but you would also create a transformative moment in history where Qatar becomes the first to offer such progressive leadership in the region. A future where your daughters or any brilliant Qatari woman can hold the same position you do is a future of true equality, progress, and unmatched success for Qatar.

The world will remember this reform as the boldest step forward—a testament to your foresight and dedication to creating a Qatar that remains ahead of the curve, ready to embrace a new era of leadership.

I look forward to seeing this monumental shift in Qatar’s constitutional future, and I am confident that you will continue to lead the way with courage, just as your mother did.

With the highest respect and regard,

Omar Arizona",,https://x.com/OmarArizona/status/1846148105583861775,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,"Florence, AZ",1,,Abdul-Jabbar ibn Yusuf ibn Omar ibn Abdul Karim,OmarArizona,https://pbs.twimg.com/profile_images/1636715145220214784/CFRoTATs_normal.jpg,1.0,0.0,113.0,False,False,True,positive,0.9996823072433472
X,X,post,1844412185126260799,2024-10-10,"@kenshinlolo @elerrantenomad ....leadership, some of the turkics state's leadership, Sheikh Tamim ibn Hamad Al Thani, Mishal Al-Ahmad Al-Jaber Al-Sabah, king khalifa and kais saeid. You will notice that the Muslims brotherhood always maliciously conspires amd targets against them through lobbies and media",,https://x.com/pingu0179275807/status/1844412185126260799,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,,1,,pingu,pingu0179275807,https://pbs.twimg.com/profile_images/1829685145068015616/GzcA6w0V_normal.jpg,1.0,0.0,35.0,True,False,False,negative,0.9680579900741577
X,X,post,1841858929808048591,2024-10-03,"بِسْمِ اللهِ الرَّحْمٰنِ الرَّحِيْم.

Open Letter to His Highness Sheikh Tamim Bin Hamad Al Thani, Emir of Qatar
Assalamu'alaikum warahmatullahi wbarakatu .
May the peace, mercy, and blessings of Allah be with you all my dear Blessed brother in Islam 
@TamimBinHamad
We are deeply grateful for your unwavering stance in support of our brothers and sisters in Lebanon and Gaza, as well as for your prompt action to provide humanitarian assistance to all those affected by these brutal aggressions. Your words and actions remind us of our collective responsibility: that each of us is accountable for what we are capable of doing to the best of our ability. We appreciate your commitment to doing whatever you can, and we stand in admiration of your leadership in these challenging times.

As Muslims, we are reminded of the importance of unity and solidarity. We pray to Allah, as the Quran tells us:

> ""وَأَلَّفَ بَيْنَ قُلُوبِهِمْ ۚ لَوْ أَنفَقْتَ مَا فِي الْأَرْضِ جَمِيعًا مَّا أَلَّفْتَ بَيْنَ قُلُوبِهِمْ وَلَٰكِنَّ اللَّهَ أَلَّفَ بَيْنَهُمْ ۚ إِنَّهُ عَزِيزٌ حَكِيمٌ""
""And He brought together their hearts. If you had spent all that is in the earth, you could not have brought their hearts together; but Allah brought them together. Indeed, He is Exalted in Might and Wise."" (Surah Al-Anfal 8:63)

The Prophet Muhammad (peace be upon him) was continuously reminded that only Allah can unite hearts. No matter how much wealth or effort was expended, it would never be enough to bring people together if Allah did not will it. Therefore, we pray to Allah that our hearts are united so that our collective efforts can make a difference in saving the Palestinian people and protecting the people of Gaza and Lebanon from these brutal aggressions.

Indeed, the criminals have transgressed beyond all limits, and they have not even been criticized by the international community, let alone stopped. As Muslims, it is our duty to put our trust in Allah and work towards a future where we are never put in such a vulnerable position again. We must strive to build the best defense mechanism that can protect Muslims around the globe, and we have the capabilities to establish a military-industrial complex that will be unrivaled anywhere in the world.

We pray that this is the last time we witness the massacre of our people without having the means to defend them. We must be the ones whom Allah has entrusted with the peace and prosperity of the planet—from combating climate change to ensuring justice for all. Allah says:

> ""إِنَّ اللَّهَ يَأْمُرُ بِالْعَدْلِ وَالإِحْسَانِ""
""Indeed, Allah commands justice and good conduct."" (Surah An-Nahl 16:90)

We are the real leaders, and it is upon us to uphold justice for ourselves and for all of humanity.

May Allah bless you and the people of Qatar for your courage and your contributions. May He protect all Muslims from oppression and suffering. We pray that Allah grants us the strength, wisdom, and unity to stand as one Ummah, to defend the oppressed, and to uphold justice and righteousness. May He make us among those who are entrusted with the responsibility of bringing peace and prosperity to the world.

آمين يا رب العالمين
Ameen, ya Rabb al-'Alamin. May Allah accept our prayers and grant us His mercy and guidance.",,https://x.com/OmarArizona/status/1841858929808048591,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,"Florence, AZ",0,,Abdul-Jabbar ibn Yusuf ibn Omar ibn Abdul Karim,OmarArizona,https://pbs.twimg.com/profile_images/1636715145220214784/CFRoTATs_normal.jpg,0.0,0.0,69.0,False,False,True,positive,0.9991949200630188
X,X,post,1840626868300779749,2024-09-30,"The 2024 UNGA Wise Words Award goes to Sheikh Tamim ibn Hamad Al Thani of Qatar. 
'It is a crime of genocide against a people besieged in a detention camp, where there is no escape from the airial bombing. With all that has taken place, it is no longer tenable to talk about Israel's right to defend itself without being complicit in justifying the crime.'
https://t.co/UjRC5nPfgj",,https://x.com/j_v_n_85/status/1840626868300779749,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,Saint Helena,0,,Jay Saunders,j_v_n_85,https://pbs.twimg.com/profile_images/1750763274671677440/gZH1PDf1_normal.jpg,0.0,0.0,24.0,False,False,False,negative,0.9881854057312012
X,X,post,1839944478057963939,2024-09-28,"@IsraelWarRoom @Doron_Kadosh Sheikh Tamim ibn Hamad Al Thani

This man should be in the list. The greatest, he should start fearing for his life. 

He is destroying the fabric of western society and hates the Jews and Israel.",,https://x.com/SKYNET81IL/status/1839944478057963939,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,Moscow,0,,▄ ▄ ▄ ▄▄▄ ▄▄▄ ▄▄▄ ▄ ▄ ▄,SKYNET81IL,https://pbs.twimg.com/profile_images/1735427145990574080/ZJs7LiRM_normal.jpg,0.0,0.0,30.0,True,False,False,negative,0.6652320623397827
X,X,post,1837592772032725418,2024-09-21,@MofaQatar_EN I am thinking a good ol fashion American style coup to take out Sheikh Tamim ibn Hamad Al Thani. Give Qatar to the people! Take out the terrorists. #hamas #emirofQatar #assholes @POTUS @realDonaldTrump @elonmusk @joerogan,,https://x.com/ConcernedDad22/status/1837592772032725418,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,Moon,0,,Perspective Matters,ConcernedDad22,https://pbs.twimg.com/profile_images/1525168745932537857/OG6t0M0E_normal.jpg,0.0,0.0,51.0,False,False,False,negative,0.8623985648155212
X,X,post,1823215520956756162,2024-08-13,"Attack Palantir, message received Sheikh Tamim ibn Hamad Al Thani... uhhh I mean JohnDaveIrving https://t.co/dXKod1SIeu",,https://x.com/DrJMoneyPHD/status/1823215520956756162,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,9,"Nicktown, Guyana 🇬🇾",1,,John Money (Real name on ID),DrJMoneyPHD,https://pbs.twimg.com/profile_images/1753735499968344065/qD27xvIR_normal.jpg,1.0,1.0,380.0,False,False,False,negative,0.9931423664093018
X,X,post,1822219291451879912,2024-08-10,@NickJFuentes @doctormalibu @dom_lucre @ChiefTrumpster JohnDaveIrving AKA Sheikh Tamim ibn Hamad Al Thani sends his regards https://t.co/m5dTwAtLb7,,https://x.com/DrJMoneyPHD/status/1822219291451879912,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,1,21,"Nicktown, Guyana 🇬🇾",3,,John Money (Real name on ID),DrJMoneyPHD,https://pbs.twimg.com/profile_images/1753735499968344065/qD27xvIR_normal.jpg,3.0,0.0,876.0,True,False,False,negative,0.9466347694396973
X,X,post,1819442122426114127,2024-08-02,"The newly-elected Iran's vice president Mohammadreza Aref met with the Emir of Qatar Sheikh Tamim ibn Hamad Al Thani in Doha on Thursday. He expressed hope that the supreme goal of the Islamic Ummah, which is the liberation of Al-Quds will be realized. https://t.co/m096KrFH3R",,https://x.com/IranDailyWeb/status/1819442122426114127,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,Iran🇮🇷,0,,Iran Daily,IranDailyWeb,https://pbs.twimg.com/profile_images/1672967631102525440/LCvWfqcw_normal.jpg,0.0,0.0,258.0,False,False,True,positive,0.9935557246208191
X,X,post,1817626911763472607,2024-07-28,"The Bitcoin axis of Bukele Trump and Sheikh Tamim ibn Hamad Al Thani could change the world.

It could be the biggest thing since Valentine’s Day 1945, when President Franklin D. Roosevelt met with Saudi King Abdul Aziz Ibn Saud on an American cruiser, the USS Quincy and created the Petro-Dollar.",,https://x.com/0to1bitcoin/status/1817626911763472607,,,us,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,4,☧ Chi Rho - Jesus is King,1,,Yugocana,0to1bitcoin,https://pbs.twimg.com/profile_images/1692640878068629505/sDuFl1Vw_normal.jpg,1.0,0.0,344.0,True,False,False,positive,0.979377269744873
X,X,post,1815831656328233301,2024-07-23,"@khamenei_ir Iran
@PresidentRashad Yemen
@Yahya_Saree Yemen
@RTErdogan Turkey
@MohamedBinZayed UAE
@HRHPRINCE_MBS SA
@AlsisiOfficial Egy
@PresidentBAssad  S
@SleimanMichel  Le
@LJRashid  Iraq
@ArifAlvi  Afgh
@KingAbdullahII Jo
@SultanHaithamT1 Om
@Sheikh Tamim ibn Hamad Al Thani",,https://x.com/DararaTube/status/1815831656328233301,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,,0,,DARARA TILAHUN🇪🇹🇪🇹,DararaTube,https://pbs.twimg.com/profile_images/1770837726541025281/CdgF0DTI_normal.jpg,0.0,0.0,59.0,True,False,False,negative,0.9196981191635132
X,X,post,1810240116083826902,2024-07-08,"@lilwarle You see that first frame eehn 🙌 

That is Sheikh Tamim ibn Hamad Al Thani of Qatar 🇶🇦 Family.",,https://x.com/AkinnubiMuiz/status/1810240116083826902,,,qatar,Sheikh Tamim ibn Hamad Al Thani,twitter,,,,,,0,0,"Ibadan, Nigeria",0,,Comr. Oluwashindara✊🏾,AkinnubiMuiz,https://pbs.twimg.com/profile_images/1403064459879456769/EP5wIppv_normal.jpg,0.0,0.0,34.0,True,False,False,neutral,0.5331190824508667
